"","Station_S1","S1","Date_S1","Orbit","angle","LIA_Deg","NDMI_L8","NDVI","NDVI_L8","RVI","ST_B10","VH","VH_multilook","VH_VV","VV","VV_multilook","VV_VH","Date_GTD","landuse","sd_obs_02","obs_02","sd_obs_05","obs_05","elevation","latitude","longitude","slope"
"523","B2","S1A_IW_GRDH_1SDV_20200507T171522_20200507T171547_032462_03C261_C6B4_15",2020-05-07 17:15:22,"15",43.9820289611816,35.8388221270758,0.210509538650513,5487,0.428759574890137,2.53355347796311,44107,-16.4260885704178,-16.3288110242594,1.72768214857505,-11.457687059296,-9.45128190259243,0.578810171086607,2020-05-07 19:22:30,"me",0.000475425692873758,0.235835825,0.000413444459883926,0.280423329166667,1469,46.6862987152114,10.5799531744819,16.6457099914551
"524","B2","S1B_IW_GRDH_1SDV_20200824T170625_20200824T170650_023068_02BCC8_37F8_117",2020-08-24 17:06:25,"117",35.5536460876465,27.5630095383017,NA,NA,NA,2.65736985146246,NA,-16.0174079876413,-14.6098232840486,1.97922700779288,-12.4140909986673,-7.38158039806694,0.505247753826451,2020-08-24 19:07:30,"me",9.29076858781627e-05,0.312738316666667,0.000224195764618705,0.305331391666667,1469,46.6862987152114,10.5799531744819,16.6457099914551
"525","B2","S1A_IW_GRDH_1SDV_20200514T170702_20200514T170727_032564_03C58C_46BD_117",2020-05-14 17:07:02,"117",35.3950881958008,27.4924881077071,0.364583790302277,5487,0.550758838653564,2.60364851642346,42669,-17.454607590993,-15.9498183464129,1.86460826449987,-10.6529287852692,-8.5539781465524,0.536305678269759,2020-05-14 19:07:30,"me",0.000869173635079209,0.2764488875,0.000358241807331243,0.285337770833333,1469,46.6862987152114,10.5799531744819,16.6457099914551
"526","B2","S1B_IW_GRDH_1SDV_20210208T170623_20210208T170648_025518_030A5C_524B_117",2021-02-08 17:06:23,"117",35.5588607788086,27.4972473751777,NA,NA,NA,2.92847396277629,NA,-22.3968362565121,-20.3956422573941,2.73299375007617,-8.57741397243477,-7.46274749322997,0.365899117029496,2021-02-08 18:07:30,"me",2.30368493602484e-06,0.423111654166667,9.02794848068774e-05,0.413754720833333,1469,46.6862987152114,10.5799531744819,16.6457099914551
"527","B2","S1A_IW_GRDH_1SDV_20230209T171538_20230209T171603_047162_05A897_4CD0_15",2023-02-09 17:15:38,"15",43.9702262878418,35.8350946820089,NA,NA,NA,2.64106164362473,NA,-18.1932529298478,-22.0869199188653,1.94347420634243,-12.9938175786385,-11.3646581193544,0.514542460474417,2023-02-09 18:22:30,"me",0.000535818618492307,0.0980038791666667,0.000663131826123034,0.0980658395833333,1469,46.6862987152114,10.5799531744819,16.6457099914551
"528","B2","S1A_IW_GRDH_1SDV_20210219T171526_20210219T171551_036662_044ED8_B842_15",2021-02-19 17:15:26,"15",43.9849395751953,35.8418136037324,NA,NA,NA,2.54366782485498,NA,-21.3315363885966,-22.3938736924947,1.74662612573378,-14.6678659884524,-12.8212176392854,0.57253237270792,2021-02-19 18:22:30,"me",0.000315423006447172,0.440555279166667,0.000444176838354053,0.414156941666667,1469,46.6862987152114,10.5799531744819,16.6457099914551
"529","B2","S1B_IW_GRDH_1SDV_20210425T052624_20210425T052649_026619_032DCD_1DF4_168",2021-04-25 05:26:24,"168",38.7914047241211,52.6623603813789,NA,NA,NA,2.33567704808595,NA,-21.0656764451885,-23.0697574804607,1.40337970187806,-16.0707704632726,-16.4387139486112,0.712565529244694,2021-04-25 07:22:30,"me",0.000136695984079627,0.1500289,0.000114984406724184,0.171167504166667,1469,46.6862987152114,10.5799531744819,16.6457099914551
"530","B2","S1A_IW_GRDH_1SDV_20230123T170718_20230123T170743_046914_05A054_ED7D_117",2023-01-23 17:07:18,"117",35.3900527954102,27.5018626307725,NA,NA,NA,2.75343763339125,NA,-25.3742913185504,-19.8469157641341,2.20882461010107,-9.65246282866777,-8.98528369947215,0.452729472239193,2023-01-23 18:07:30,"me",0.000319036408725026,0.101705555,0.000319230823334007,0.120469719583333,1469,46.6862987152114,10.5799531744819,16.6457099914551
"531","B2","S1B_IW_GRDH_1SDV_20211205T170644_20211205T170709_029893_03918C_5C13_117",2021-12-05 17:06:44,"117",34.6435546875,27.6870783716946,NA,5072,NA,2.79286483217124,NA,-23.1600924329303,-20.0180431667749,2.31363057477208,-10.5827860662822,-8.65222105251049,0.432221120737269,2021-12-05 18:07:30,"me",6.68065746218407e-05,0.365008883333333,0.000206497968589669,0.353914441666667,1469,46.6862987152114,10.5799531744819,16.6457099914551
"532","B2","S1A_IW_GRDH_1SDV_20201221T171529_20201221T171554_035787_04305B_EF0B_15",2020-12-21 17:15:29,"15",43.9863548278809,35.8431204753059,NA,NA,NA,2.70092023555572,NA,-19.8606055750463,-19.1333201850788,2.07910269213617,-8.60889883510625,-9.20268164600388,0.480976723171163,2020-12-21 18:22:30,"me",3.83328933721706e-06,0.4036019375,6.59834369249134e-05,0.400634720833333,1469,46.6862987152114,10.5799531744819,16.6457099914551
"533","B2","S1B_IW_GRDH_1SDV_20210904T052620_20210904T052645_028544_036806_070F_168",2021-09-04 05:26:20,"168",38.9490394592285,53.0240077100144,0.235164508223534,NA,0.478141009807587,2.36016549499519,42598,-20.6577520065075,-20.2458214066634,1.43927054089417,-15.4684492778252,-14.0667239628801,0.694796406642727,2021-09-04 07:22:30,"me",0.000110289166818359,0.1332164,7.95591762140621e-05,0.159384720833333,1469,46.6862987152114,10.5799531744819,16.6457099914551
"534","B2","S1A_IW_GRDH_1SDV_20211005T171536_20211005T171601_039987_04BBA4_24E5_15",2021-10-05 17:15:36,"15",43.9729270935059,35.8353176176463,NA,NA,NA,2.48766978422098,NA,-16.4040818132866,-14.6390904734831,1.64492500266521,-8.63851916730563,-8.89954888506401,0.607930451771198,2021-10-05 19:22:30,"me",0.0108397701346322,0.449854425,0.0157531417482961,0.41801055,1469,46.6862987152114,10.5799531744819,16.6457099914551
"535","B2","S1B_IW_GRDH_1SDV_20211030T170645_20211030T170710_029368_03813E_3CC8_117",2021-10-30 17:06:45,"117",34.6285133361816,27.6645097487597,NA,7100,NA,2.49763930037161,NA,-19.120265328302,-17.4006290483156,1.66247646187058,-11.4847101251214,-10.4666919787464,0.60151227577371,2021-10-30 19:07:30,"me",0.000218633708862071,0.163445558333333,1.00123485264364e-05,0.191053329166667,1469,46.6862987152114,10.5799531744819,16.6457099914551
"536","B2","S1B_IW_GRDH_1SDV_20201120T052615_20201120T052640_024344_02E49B_1934_168",2020-11-20 05:26:15,"168",38.9444732666016,53.0237833684441,0.0853260308504105,5710,0.350460410118103,2.36291810019571,40026,-21.799577537534,-23.4746110596543,1.44337195376614,-16.4618390046573,-16.2637295247443,0.692822108251954,2020-11-20 06:22:30,"me",7.0392750799135e-05,0.29312945,7.6765761525979e-06,0.301210545833333,1469,46.6862987152114,10.5799531744819,16.6457099914551
"537","B2","S1A_IW_GRDH_1SDV_20200911T170709_20200911T170734_034314_03FD32_0251_117",2020-09-11 17:07:09,"117",35.3999366760254,27.4965385472887,0.0330914780497551,NA,0.308066427707672,2.67012769480388,44219,-15.4255430730651,-15.0819239652141,2.00780757999928,-9.17607377768669,-7.5116381248145,0.498055695157979,2020-09-11 19:07:30,"me",0.000362462647884082,0.4086225,0.000295845167972721,0.385786108333333,1469,46.6862987152114,10.5799531744819,16.6457099914551
"538","B2","S1B_IW_GRDH_1SDV_20200525T171429_20200525T171454_021741_029439_49E6_15",2020-05-25 17:14:29,"15",44.6934013366699,35.8455449910169,0.364583790302277,NA,0.550758838653564,2.42518570873347,42669,-17.2445725647912,-16.992884896669,1.53998202974336,-9.27697875402085,-11.0344696031946,0.649358226710381,2020-05-25 19:07:30,"me",0.000480012837274642,0.133855270833333,0.000347437000798434,0.185046933333333,1469,46.6862987152114,10.5799531744819,16.6457099914551
"539","B2","S1A_IW_GRDH_1SDV_20201005T170709_20201005T170734_034664_04098A_DB85_117",2020-10-05 17:07:09,"117",35.394889831543,27.492117959447,0.171040579676628,NA,0.386740326881409,2.73167424248022,41601,-15.9320595927854,-15.2551559031406,2.15376390985076,-7.93813427179076,-7.08302141816353,0.464303443579055,2020-10-05 19:07:30,"me",0.000490538368319607,0.428464166666667,0.000383282363873431,0.409579445833333,1469,46.6862987152114,10.5799531744819,16.6457099914551
"540","B2","S1A_IW_GRDH_1SDV_20230216T170717_20230216T170742_047264_05AC0C_51F5_117",2023-02-16 17:07:17,"117",35.3810157775879,27.4941375178184,NA,NA,NA,2.95009374425236,NA,-20.2005119987252,-18.5499768485062,2.8098639550934,-7.96640648157922,-6.6017348686512,0.355889116335087,2023-02-16 18:07:30,"me",0.00240377230947402,0.251691658333333,0.00350702919380693,0.216733050416667,1469,46.6862987152114,10.5799531744819,16.6457099914551
"541","B2","S1A_IW_GRDH_1SDV_20230429T170718_20230429T170743_048314_05CF81_AA04_117",2023-04-29 17:07:18,"117",35.3966255187988,27.5059756082637,NA,NA,NA,2.74596390839375,NA,-16.8538154239175,-17.7168879572132,2.18970086010567,-11.6514265807231,-8.09100835643742,0.456683384575069,2023-04-29 19:07:30,"me",0.000765591701647056,0.1982186125,0.000164718234083121,0.13770055625,1469,46.6862987152114,10.5799531744819,16.6457099914551
"542","B2","S1A_IW_GRDH_1SDV_20200822T052718_20200822T052743_034015_03F2A9_8506_168",2020-08-22 05:27:18,"168",38.7799987792969,52.5176594489221,NA,NA,NA,2.37097243440772,NA,-17.7253622623694,-19.3383691512887,1.45545261755328,-12.2958560770472,-13.2868421259896,0.687071490984757,2020-08-22 07:22:30,"me",6.91606524922121e-05,0.2890022125,7.56749417282254e-05,0.306527220833333,1469,46.6862987152114,10.5799531744819,16.6457099914551
"543","B2","S1B_IW_GRDH_1SDV_20210120T171433_20210120T171458_025241_030168_4AEA_15",2021-01-20 17:14:33,"15",44.6917304992676,35.8464218247761,NA,NA,NA,2.64589648045719,NA,-19.8025149878813,-19.2886669301414,1.953983903203,-10.3073584181563,-9.87145641196077,0.511774942649622,2021-01-20 18:07:30,"me",0,0.3947,0,0.387366666666667,1469,46.6862987152114,10.5799531744819,16.6457099914551
"544","B2","S1A_IW_GRDH_1SDV_20221210T052730_20221210T052755_046265_058A4F_EC57_168",2022-12-10 05:27:30,"168",38.7673416137695,52.506242608123,NA,6560,NA,2.38415026602813,NA,-25.9291241177522,-24.3698671391411,1.47547771052184,-16.7169455257983,-16.5165945682244,0.677746598860057,2022-12-10 06:22:30,"me",0.000207558963127633,0.354179166666667,0,0.314733333333333,1469,46.6862987152114,10.5799531744819,16.6457099914551
"545","B2","S1B_IW_GRDH_1SDV_20210426T171433_20210426T171458_026641_032E79_9DB5_15",2021-04-26 17:14:33,"15",44.6899375915527,35.8424109655243,NA,NA,NA,2.57071645016231,NA,-20.3773342668838,-19.3653632504053,1.79860493773558,-13.2654416737521,-10.7668798434336,0.555986464297706,2021-04-26 19:07:30,"me",0.000114960618170766,0.139716658333333,1.63035077536581e-05,0.159411375,1469,46.6862987152114,10.5799531744819,16.6457099914551
"546","B2","S1B_IW_GRDH_1SDV_20210601T171435_20210601T171500_027166_033EB1_C785_15",2021-06-01 17:14:35,"15",44.6952018737793,35.8471759630216,0.383123457431793,NA,0.54824435710907,2.47359588454518,43196,-14.6734033382109,-17.1408199059569,1.62053800792336,-11.1722196239083,-10.5772402881942,0.617079016419645,2021-06-01 19:07:30,"me",0.000285276108212027,0.172392495833333,0.000246937389404017,0.208809433333333,1469,46.6862987152114,10.5799531744819,16.6457099914551
"547","B2","S1A_IW_GRDH_1SDV_20220426T052723_20220426T052748_042940_05204A_3BEA_168",2022-04-26 05:27:23,"168",38.7747421264649,52.5127931720168,0.0378272458910942,5247,0.301792114973068,2.38158230652738,44554,-20.2490217682906,-21.4548427468533,1.47154984534137,-13.2368101832585,-14.5797594385097,0.679555642077498,2022-04-26 07:22:30,"me",0.000110038908738386,0.115348599583333,0.000108838967373828,0.105315281666667,1469,46.6862987152114,10.5799531744819,16.6457099914551
"548","B2","S1A_IW_GRDH_1SDV_20220108T052723_20220108T052748_041365_04EB00_165A_168",2022-01-08 05:27:23,"168",38.7784385681152,52.5178478186572,NA,NA,NA,2.42079787911655,NA,-27.0530837583713,-26.0644372781305,1.5329246630965,-18.3443760366477,-17.0030777804047,0.652347779427074,2022-01-08 06:22:30,"me",0.00198534440886836,0.330197491666667,0.000284915843847649,0.347185820833333,1469,46.6862987152114,10.5799531744819,16.6457099914551
"549","B2","S1A_IW_GRDH_1SDV_20200713T170705_20200713T170730_033439_03DFF1_FCBE_117",2020-07-13 17:07:05,"117",35.3932609558105,27.4880658712287,0.299579709768295,NA,0.514160513877869,2.53608187395496,44865,-14.9575878017354,-14.3161317184975,1.7323932457934,-9.53362495657234,-8.26378869420088,0.577236145677779,2020-07-13 19:07:30,"me",0.00031837853991857,0.10556527625,0.000252836872836644,0.1294241625,1469,46.6862987152114,10.5799531744819,16.6457099914551
"550","B2","S1B_IW_GRDH_1SDV_20210613T171436_20210613T171501_027341_0343F3_96FA_15",2021-06-13 17:14:36,"15",44.6931991577149,35.8469406454342,0.383123457431793,NA,0.54824435710907,2.44282310631186,43196,-18.6570479433408,-16.2372221943596,1.56875119083361,-13.5560677973425,-10.3504126653325,0.637449715316941,2021-06-13 19:07:30,"me",0.000739891062860575,0.363652770833333,0.000606938585253537,0.365294708333333,1469,46.6862987152114,10.5799531744819,16.6457099914551
"551","B2","S1A_IW_GRDH_1SDV_20201029T170709_20201029T170734_035014_0415A6_28B2_117",2020-10-29 17:07:09,"117",35.3880233764648,27.4864179834714,NA,NA,NA,2.82719823946111,NA,-23.1243646376353,-16.3211646074029,2.41063608069793,-9.36693353683248,-6.77048051262786,0.414828272092601,2020-10-29 18:07:30,"me",0.000165294228046231,0.412221941666666,0.000202134644541056,0.394258608333333,1469,46.6862987152114,10.5799531744819,16.6457099914551
"552","B2","S1A_IW_GRDH_1SDV_20220520T052724_20220520T052749_043290_052B73_22A5_168",2022-05-20 05:27:24,"168",38.7837524414062,52.523940574334,0.314069747924805,5247,0.496011227369308,2.33983168493323,42707,-20.7762662845769,-20.3486088951297,1.40939425460552,-11.1294590854139,-14.4378401065819,0.709524674683659,2022-05-20 07:22:30,"me",0.000665557256907617,0.34550305,0.00051609374625216,0.343951666666667,1469,46.6862987152114,10.5799531744819,16.6457099914551
"553","B2","S1A_IW_GRDH_1SDV_20220708T171538_20220708T171603_044012_0540E8_D907_15",2022-07-08 17:15:38,"15",43.9824867248535,35.8473717842896,0.152228072285652,7221,0.400318384170532,2.48300255588824,46327,-16.0267540657884,-16.8802631354543,1.63678756712876,-12.6336481134039,-10.3130445724643,0.610952832293438,2022-07-08 19:22:30,"me",0.000818548293704854,0.248841658333333,0.000557160554785936,0.269150833333333,1469,46.6862987152114,10.5799531744819,16.6457099914551
"554","B2","S1A_IW_GRDH_1SDV_20201127T171529_20201127T171554_035437_04244C_23D6_15",2020-11-27 17:15:29,"15",43.9766006469727,35.8339097359252,0.0853260308504105,5710,0.350460410118103,2.62216941225873,40026,-20.4614687210377,-20.7719674194867,1.90311453061682,-10.1586167851754,-10.9147227270417,0.525454450540026,2020-11-27 18:22:30,"me",8.19049767609397e-05,0.2674816625,7.50081242954323e-05,0.285125554166667,1469,46.6862987152114,10.5799531744819,16.6457099914551
"555","B2","S1A_IW_GRDH_1SDV_20200927T052719_20200927T052744_034540_040528_B7AC_168",2020-09-27 05:27:19,"168",38.7787590026855,52.5161427083591,0.171040579676628,NA,0.386740326881409,2.38479415121475,41601,-18.7714742655874,-22.5645566368786,1.47646453423152,-13.611660436677,-15.2828301078177,0.677293613774802,2020-09-27 07:22:30,"me",0.00019959038326334,0.4125055625,0.000202274213336813,0.394789991666667,1469,46.6862987152114,10.5799531744819,16.6457099914551
"556","B2","S1A_IW_GRDH_1SDV_20220427T171533_20220427T171558_042962_052109_B6C9_15",2022-04-27 17:15:33,"15",43.9774513244629,35.8391344475398,0.0378272458910942,5247,0.301792114973068,2.49602690992349,44554,-19.2281936824217,-18.5028522584584,1.65962205467154,-11.9514580097382,-11.1488348846511,0.60254682515527,2022-04-27 19:22:30,"me",0.000512850910914205,0.130412483333333,6.61109076787658e-05,0.10800277875,1469,46.6862987152114,10.5799531744819,16.6457099914551
"557","B2","S1A_IW_GRDH_1SDV_20210725T171533_20210725T171558_038937_049829_8E6E_15",2021-07-25 17:15:33,"15",43.9724502563477,35.8342926560951,0.260955512523651,7635,0.484895825386047,2.55147874675472,43301,-16.0186763000435,-15.6703464763671,1.76143687297536,-10.4256020238938,-8.89634293274288,0.567718330042015,2021-07-25 19:22:30,"me",0.000429530708637712,0.372228329166667,0.000342260227738924,0.3616375,1469,46.6862987152114,10.5799531744819,16.6457099914551
"558","B2","S1A_IW_GRDH_1SDV_20220602T171536_20220602T171601_043487_05313E_E0C1_15",2022-06-02 17:15:36,"15",43.9818344116211,35.8470246362362,0.314069747924805,NA,0.496011227369308,2.43995339423766,42707,-17.8663334058795,-17.5318072635539,1.56402596257394,-9.89922474025344,-11.2094093596129,0.639375575552649,2022-06-02 19:22:30,"me",0.000253527982238161,0.31995415,0.000195524095864173,0.319973316666667,1469,46.6862987152114,10.5799531744819,16.6457099914551
"559","B2","S1A_IW_GRDH_1SDV_20220509T171534_20220509T171559_043137_0526DF_2A6B_15",2022-05-09 17:15:34,"15",43.9787368774414,35.8352156283342,0.224890291690826,5247,0.438264101743698,2.46425364494628,45713,-21.732749866645,-17.8182366280417,1.60459677266178,-13.1814147360991,-11.1044948685046,0.62320952966966,2022-05-09 19:22:30,"me",0.000678768600669063,0.252156941666667,0.000104630560101569,0.174618329166667,1469,46.6862987152114,10.5799531744819,16.6457099914551
"560","B2","S1B_IW_GRDH_1SDV_20210503T170637_20210503T170702_026743_0331C6_52B2_117",2021-05-03 17:06:37,"117",34.8437957763672,27.7337484921889,NA,NA,NA,2.91644397059637,NA,-11.6717326796283,-15.6754069987469,2.69154883684374,-5.05456244809337,-5.82393556608423,0.371533292025515,2021-05-03 19:07:30,"me",0.00107351504018704,0.454246375,0.023651197161854,0.421593316666667,1469,46.6862987152114,10.5799531744819,16.6457099914551
"561","B2","S1A_IW_GRDH_1SDV_20221206T170720_20221206T170745_046214_05889F_CD89_117",2022-12-06 17:07:20,"117",35.3844413757324,27.500987818985,NA,6560,NA,2.78399561945503,NA,-19.9129351387568,-18.0080790958126,2.28946183418133,-11.7308306749496,-7.86563847754723,0.436783869934036,2022-12-06 18:07:30,"me",0.000314801893329202,0.383888045833333,0.000178682929030784,0.336969725,1469,46.6862987152114,10.5799531744819,16.6457099914551
"562","B2","S1A_IW_GRDH_1SDV_20200717T052716_20200717T052741_033490_03E17A_F3C2_168",2020-07-17 05:27:16,"168",38.7799758911133,52.5175514354268,0.299579709768295,NA,0.514160513877869,2.35067526777742,44865,-19.3709638363114,-20.2321120195992,1.42523495940652,-13.2589869488425,-14.1956327173058,0.701638697114481,2020-07-17 07:22:30,"me",0.000793321950386025,0.3259619375,0.000462323533366055,0.338099445833333,1469,46.6862987152114,10.5799531744819,16.6457099914551
"563","B2","S1A_IW_GRDH_1SDV_20220415T171533_20220415T171558_042787_051B4B_85D0_15",2022-04-15 17:15:33,"15",43.9775009155273,35.8393557562582,0.0378272458910942,5360,0.301792114973068,2.42180641788572,44554,-23.3129417649144,-18.9083958223547,1.53454331923037,-15.1075452416706,-12.3218390679502,0.651659674554861,2022-04-15 19:22:30,"me",0.00028005625586664,0.1110386025,0.000162926369580717,0.134018883333333,1469,46.6862987152114,10.5799531744819,16.6457099914551
"564","B2","S1A_IW_GRDH_1SDV_20221031T170721_20221031T170746_045689_0576D7_DD53_117",2022-10-31 17:07:21,"117",35.3913307189941,27.5031196927844,0.169932216405869,6827,0.381171077489853,2.72422716660989,39306,-20.4369450545309,-17.1053581845167,2.13535442620362,-8.83462785723892,-8.01054755810622,0.468306332536032,2022-10-31 18:07:30,"me",0.000159934279161085,0.334201933333333,0.000122907222397324,0.301150825,1469,46.6862987152114,10.5799531744819,16.6457099914551
"565","B2","S1A_IW_GRDH_1SDV_20200729T052717_20200729T052741_033665_03E6D8_F012_168",2020-07-29 05:27:17,"168",38.7767333984375,52.5144048595143,0.299579709768295,NA,0.514160513877869,2.34999434587749,44865,-20.1058127289194,-20.2273814260394,1.42423411702019,-12.69594495263,-14.2022868180967,0.702131754919773,2020-07-29 07:22:30,"me",0.000184430942898526,0.23084945,0.000151387068221214,0.2677872125,1469,46.6862987152114,10.5799531744819,16.6457099914551
"566","B2","S1A_IW_GRDH_1SDV_20220913T170721_20220913T170746_044989_055FF8_7417_117",2022-09-13 17:07:21,"117",35.3938789367676,27.5034025278369,0.10116670280695,NA,0.364438503980637,2.70296494134807,43031,-19.024210524596,-16.0036415019562,2.08395673140663,-10.0576460936609,-7.6794499908614,0.479856412049889,2022-09-13 19:07:30,"me",7.61112860037625e-05,0.306392775,0.000650929841146581,0.284203883333333,1469,46.6862987152114,10.5799531744819,16.6457099914551
"567","B2","S1A_IW_GRDH_1SDV_20200718T171526_20200718T171551_033512_03E220_D598_15",2020-07-18 17:15:26,"15",43.9834289550781,35.8406800057389,0.299579709768295,NA,0.514160513877869,2.50483956447477,44865,-19.2151499336615,-16.8306296423996,1.67529818537156,-12.5132092393595,-10.0463486377303,0.596908663025987,2020-07-18 19:22:30,"me",0.00072671348096259,0.234452775,0.000414030000614424,0.272714995833333,1469,46.6862987152114,10.5799531744819,16.6457099914551
"568","B2","S1A_IW_GRDH_1SDV_20220715T170718_20220715T170743_044114_0543FE_CAB1_117",2022-07-15 17:07:18,"117",35.3875846862793,27.4979076804312,0.152228072285652,7554,0.400318384170532,2.48857458845907,46327,-20.3133386001871,-16.2684927265871,1.64650836849562,-9.61175725261833,-9.88060130022379,0.607345835061671,2022-07-15 19:07:30,"me",0.000845335268652994,0.299480825,0.000606264652972869,0.297727208333333,1469,46.6862987152114,10.5799531744819,16.6457099914551
"569","B2","S1B_IW_GRDH_1SDV_20201004T171435_20201004T171500_023666_02CF75_BCBC_15",2020-10-04 17:14:35,"15",44.6914329528809,35.8439990867709,0.171040579676628,NA,0.386740326881409,2.63681009375402,41601,-17.9549263838651,-16.7170670825009,1.93429402731964,-11.9826809480215,-8.64246430294046,0.516984484197423,2020-10-04 19:07:30,"me",0.000245156673544437,0.418740279166667,0.00023267272330599,0.400594445833333,1469,46.6862987152114,10.5799531744819,16.6457099914551
"570","B2","S1B_IW_GRDH_1SDV_20200724T171432_20200724T171457_022616_02AEC5_C7DF_15",2020-07-24 17:14:32,"15",44.6904716491699,35.8432089017816,0.299579709768295,NA,0.514160513877869,2.60600555619954,44865,-16.2146452706579,-16.3568084526635,1.86945189616018,-12.5182438271941,-8.74952090837968,0.534916144167165,2020-07-24 19:07:30,"me",0.000869103499770409,0.357924720833333,0.000174226332853289,0.359891104166667,1469,46.6862987152114,10.5799531744819,16.6457099914551
"571","B2","S1B_IW_GRDH_1SDV_20210225T171432_20210225T171457_025766_031266_5E75_15",2021-02-25 17:14:32,"15",44.6894035339355,35.843569904086,-0.0342970453202724,NA,0.15220844745636,2.57432618104543,39422,-20.4545767708588,-19.1279860295364,1.80569085776797,-16.1031176707477,-10.5931676772073,0.553804653602836,2021-02-25 18:07:30,"me",0.00188494485077825,0.467067466666667,0.00134710019547419,0.446886095833333,1469,46.6862987152114,10.5799531744819,16.6457099914551
"572","B2","S1A_IW_GRDH_1SDV_20210101T052717_20210101T052742_035940_0435A9_7CB8_168",2021-01-01 05:27:17,"168",38.7724990844727,52.5113519362006,NA,NA,NA,2.40788003244811,NA,-18.5343843295101,-25.337424437934,1.51237349039129,-15.3800854199518,-16.7534174586586,0.661212330388886,2021-01-01 06:22:30,"me",0.00024517964838061,0.3867061125,0.000185592200111143,0.3798436125,1469,46.6862987152114,10.5799531744819,16.6457099914551
"573","B2","S1A_IW_GRDH_1SDV_20210813T170713_20210813T170738_039214_04A11E_91A0_117",2021-08-13 17:07:13,"117",35.3860664367676,27.4966643917885,0.260955512523651,NA,0.484895825386047,2.63930058501934,43301,-21.7239422300492,-16.0910086382569,1.93966467241912,-11.0230993959493,-8.29576826709354,0.515553030489964,2021-08-13 19:07:30,"me",0.000456867161561712,0.2800994375,0.000143316235691309,0.292335825,1469,46.6862987152114,10.5799531744819,16.6457099914551
"574","B2","S1A_IW_GRDH_1SDV_20210403T170706_20210403T170731_037289_04649F_FD10_117",2021-04-03 17:07:06,"117",35.3893203735352,27.4997787021345,-0.0433829203248024,NA,0.166931748390198,2.55488074130852,42792,-17.7944562491993,-17.3392548796529,1.76793764662849,-11.2561435064488,-9.80761675204969,0.565630808251089,2021-04-03 19:07:30,"me",0.00023372944472913,0.209993883333333,0.000141087087818762,0.241818333333333,1469,46.6862987152114,10.5799531744819,16.6457099914551
"575","B2","S1A_IW_GRDH_1SDV_20220613T052726_20220613T052751_043640_0535D2_8BC2_168",2022-06-13 05:27:26,"168",38.7718238830566,52.5098341889995,0.314069747924805,NA,0.496011227369308,2.25941083602817,42707,-15.8186154213372,-17.4821046410409,1.29807244741915,-12.6717887137114,-13.4677418627898,0.770373026550419,2022-06-13 07:22:30,"me",0.000492939811838477,0.23838305,0.000195970411598633,0.2449011,1469,46.6862987152114,10.5799531744819,16.6457099914551
"576","B2","S1A_IW_GRDH_1SDV_20211227T052723_20211227T052748_041190_04E503_1380_168",2021-12-27 05:27:23,"168",38.7816581726074,52.5208165842557,0.0304549969732761,NA,0.285123288631439,2.36280707533431,37342,-24.3541001375126,-25.4200953991046,1.44320625855184,-15.9714020964193,-17.6136260832267,0.692901651496047,2021-12-27 06:22:30,"me",0.00116030477440363,0.2600338875,4.6085642971582e-05,0.320206370833333,1469,46.6862987152114,10.5799531744819,16.6457099914551
"577","B2","S1A_IW_GRDH_1SDV_20220104T170713_20220104T170738_041314_04E951_4CA1_117",2022-01-04 17:07:13,"117",35.3835067749023,27.496146953125,0.0304549969732761,NA,0.285123288631439,2.83513627545758,37342,-20.4300668733396,-18.634323360616,2.43387807150684,-9.9204441828042,-7.65622714579094,0.410866925384183,2022-01-04 18:07:30,"me",0.000132709094600638,0.382355554166667,0.000141519157657671,0.368397225,1469,46.6862987152114,10.5799531744819,16.6457099914551
"578","B2","S1B_IW_GRDH_1SDV_20210414T171432_20210414T171457_026466_0328DE_12DA_15",2021-04-14 17:14:32,"15",44.6909103393555,35.8452883227261,NA,NA,NA,2.61790863829349,NA,-20.3338601214952,-19.6201119399708,1.89416467740676,-9.85878544918231,-10.358187001371,0.527937202043629,2021-04-14 19:07:30,"me",0.000175216022451788,0.264213608333333,0.000141805721600234,0.2198494375,1469,46.6862987152114,10.5799531744819,16.6457099914551
"579","B2","S1B_IW_GRDH_1SDV_20201109T171435_20201109T171500_024191_02DFC6_E962_15",2020-11-09 17:14:35,"15",44.6937866210938,35.8484231421666,0.0853260308504105,6321,0.350460410118103,2.56070804959238,40026,-18.8249451228076,-17.4313753605489,1.77914428609648,-10.3368150347409,-9.79761759446399,0.562067960319308,2020-11-09 18:07:30,"me",6.96449425004213e-05,0.329433608333334,1.39251599403797e-05,0.329706941666667,1469,46.6862987152114,10.5799531744819,16.6457099914551
"580","B2","S1B_IW_GRDH_1SDV_20211217T170644_20211217T170709_030068_039713_4AA9_117",2021-12-17 17:06:44,"117",34.5992584228516,27.6400382537359,0.0304549969732761,5072,0.285123288631439,2.87991248041663,37342,-22.6906442282505,-17.953095498227,2.57114951293079,-7.1799178682183,-6.98251712237564,0.388931096760735,2021-12-17 18:07:30,"me",0.000205141193295138,0.383373054166667,0.000191341205195264,0.3738688875,1469,46.6862987152114,10.5799531744819,16.6457099914551
